uniprot_accession,go_id,aspect,go_name
P11802,GO:0005515,molecular_function,protein binding
P11802,GO:0005515,molecular_function,protein binding
P11802,GO:0005515,molecular_function,protein binding
P11802,GO:0005515,molecular_function,protein binding
P11802,GO:0005515,molecular_function,protein binding
P11802,GO:0005515,molecular_function,protein binding
P11802,GO:0005515,molecular_function,protein binding
P11802,GO:0005515,molecular_function,protein binding
P11802,GO:0005515,molecular_function,protein binding
P11802,GO:0005515,molecular_function,protein binding
P11802,GO:0005515,molecular_function,protein binding
P11802,GO:0005515,molecular_function,protein binding
P11802,GO:0005515,molecular_function,protein binding
P11802,GO:0005515,molecular_function,protein binding
P11802,GO:0005515,molecular_function,protein binding
P11802,GO:0005515,molecular_function,protein binding
P11802,GO:0005515,molecular_function,protein binding
P11802,GO:0005515,molecular_function,protein binding
P11802,GO:0005515,molecular_function,protein binding
P11802,GO:0005515,molecular_function,protein binding
P11802,GO:0005515,molecular_function,protein binding
P11802,GO:0005515,molecular_function,protein binding
P11802,GO:0005515,molecular_function,protein binding
P11802,GO:0005515,molecular_function,protein binding
P11802,GO:0005515,molecular_function,protein binding
P11802,GO:0005515,molecular_function,protein binding
P11802,GO:0005515,molecular_function,protein binding
P11802,GO:0005515,molecular_function,protein binding
P11802,GO:0005515,molecular_function,protein binding
P11802,GO:0005515,molecular_function,protein binding
P11802,GO:0005515,molecular_function,protein binding
P11802,GO:0005515,molecular_function,protein binding
P11802,GO:0005515,molecular_function,protein binding
P11802,GO:0005515,molecular_function,protein binding
P11802,GO:0005515,molecular_function,protein binding
P11802,GO:0005515,molecular_function,protein binding
P11802,GO:0005515,molecular_function,protein binding
P11802,GO:0005515,molecular_function,protein binding
P11802,GO:0005515,molecular_function,protein binding
P11802,GO:0005515,molecular_function,protein binding
P11802,GO:0005515,molecular_function,protein binding
P11802,GO:0005515,molecular_function,protein binding
P11802,GO:0005515,molecular_function,protein binding
P11802,GO:0005515,molecular_function,protein binding
P11802,GO:0005515,molecular_function,protein binding
P11802,GO:0005515,molecular_function,protein binding
P11802,GO:0005515,molecular_function,protein binding
P11802,GO:0005515,molecular_function,protein binding
P11802,GO:0005515,molecular_function,protein binding
P11802,GO:0005515,molecular_function,protein binding
P11802,GO:0005515,molecular_function,protein binding
P11802,GO:0005515,molecular_function,protein binding
P11802,GO:0005515,molecular_function,protein binding
P11802,GO:0005515,molecular_function,protein binding
P11802,GO:0005515,molecular_function,protein binding
P11802,GO:0005515,molecular_function,protein binding
P11802,GO:0005515,molecular_function,protein binding
P11802,GO:0005515,molecular_function,protein binding
P11802,GO:0005515,molecular_function,protein binding
P11802,GO:0005515,molecular_function,protein binding
P11802,GO:0005515,molecular_function,protein binding
P11802,GO:0005515,molecular_function,protein binding
P11802,GO:0005515,molecular_function,protein binding
P11802,GO:0005515,molecular_function,protein binding
P11802,GO:0005515,molecular_function,protein binding
P11802,GO:0005515,molecular_function,protein binding
P11802,GO:0005515,molecular_function,protein binding
P11802,GO:0005515,molecular_function,protein binding
P11802,GO:0005515,molecular_function,protein binding
P11802,GO:0005515,molecular_function,protein binding
P11802,GO:0005515,molecular_function,protein binding
P11802,GO:0005515,molecular_function,protein binding
P11802,GO:0005515,molecular_function,protein binding
P11802,GO:0005515,molecular_function,protein binding
P11802,GO:0005515,molecular_function,protein binding
P11802,GO:0005515,molecular_function,protein binding
P11802,GO:0005524,molecular_function,ATP binding
P11802,GO:0016301,molecular_function,kinase activity
P11802,GO:0016538,molecular_function,cyclin-dependent protein serine/threonine kinase regulator activity
P11802,GO:0030332,molecular_function,cyclin binding
P11802,GO:0030332,molecular_function,cyclin binding
P11802,GO:0106310,molecular_function,protein serine kinase activity
P11802,GO:0000082,biological_process,G1/S transition of mitotic cell cycle
P11802,GO:0000082,biological_process,G1/S transition of mitotic cell cycle
P11802,GO:0000082,biological_process,G1/S transition of mitotic cell cycle
P11802,GO:0000082,biological_process,G1/S transition of mitotic cell cycle
P11802,GO:0000086,biological_process,G2/M transition of mitotic cell cycle
P11802,GO:0007165,biological_process,signal transduction
P11802,GO:0008284,biological_process,positive regulation of cell population proliferation
P11802,GO:0009410,biological_process,response to xenobiotic stimulus
P11802,GO:0010468,biological_process,regulation of gene expression
P11802,GO:0010971,biological_process,positive regulation of G2/M transition of mitotic cell cycle
P11802,GO:0048146,biological_process,positive regulation of fibroblast proliferation
P11802,GO:0048146,biological_process,positive regulation of fibroblast proliferation
P11802,GO:0051726,biological_process,regulation of cell cycle
P11802,GO:0060260,biological_process,regulation of transcription initiation by RNA polymerase II
P11802,GO:0005634,cellular_component,nucleus
P11802,GO:0005737,cellular_component,cytoplasm
P11802,GO:0000785,cellular_component,chromatin
P11802,GO:0005634,cellular_component,nucleus
P11802,GO:0005634,cellular_component,nucleus
P11802,GO:0005634,cellular_component,nucleus
P11802,GO:0005634,cellular_component,nucleus
P11802,GO:0005654,cellular_component,nucleoplasm
P11802,GO:0005654,cellular_component,nucleoplasm
P11802,GO:0005654,cellular_component,nucleoplasm
P11802,GO:0005654,cellular_component,nucleoplasm
P11802,GO:0005654,cellular_component,nucleoplasm
P11802,GO:0005654,cellular_component,nucleoplasm
P11802,GO:0005654,cellular_component,nucleoplasm
P11802,GO:0005654,cellular_component,nucleoplasm
P11802,GO:0005654,cellular_component,nucleoplasm
P11802,GO:0005654,cellular_component,nucleoplasm
P11802,GO:0005654,cellular_component,nucleoplasm
P11802,GO:0005654,cellular_component,nucleoplasm
P11802,GO:0005654,cellular_component,nucleoplasm
P11802,GO:0005654,cellular_component,nucleoplasm
P11802,GO:0005654,cellular_component,nucleoplasm
P11802,GO:0005654,cellular_component,nucleoplasm
P11802,GO:0005730,cellular_component,nucleolus
P11802,GO:0005730,cellular_component,nucleolus
P11802,GO:0005737,cellular_component,cytoplasm
P11802,GO:0005829,cellular_component,cytosol
P11802,GO:0005829,cellular_component,cytosol
P11802,GO:0005829,cellular_component,cytosol
P11802,GO:0005829,cellular_component,cytosol
P11802,GO:0005829,cellular_component,cytosol
P11802,GO:0005829,cellular_component,cytosol
P11802,GO:0005829,cellular_component,cytosol
P11802,GO:0005829,cellular_component,cytosol
P11802,GO:0005829,cellular_component,cytosol
P11802,GO:0005829,cellular_component,cytosol
P11802,GO:0005829,cellular_component,cytosol
P11802,GO:0005829,cellular_component,cytosol
P11802,GO:0005829,cellular_component,cytosol
P11802,GO:0005923,cellular_component,bicellular tight junction
P11802,GO:0031965,cellular_component,nuclear membrane
P11802,GO:0031965,cellular_component,nuclear membrane
P11802,GO:0031965,cellular_component,nuclear membrane
P11802,GO:0000307,cellular_component,cyclin-dependent protein kinase holoenzyme complex
P11802,GO:0000307,cellular_component,cyclin-dependent protein kinase holoenzyme complex
P11802,GO:0000307,cellular_component,cyclin-dependent protein kinase holoenzyme complex
P11802,GO:0005667,cellular_component,transcription regulator complex
P11802,GO:0097128,cellular_component,cyclin D1-CDK4 complex
P11802,GO:0097129,cellular_component,cyclin D2-CDK4 complex
P13639,GO:0002039,molecular_function,p53 binding
P13639,GO:0003723,molecular_function,RNA binding
P13639,GO:0003723,molecular_function,RNA binding
P13639,GO:0003723,molecular_function,RNA binding
P13639,GO:0003746,molecular_function,translation elongation factor activity
P13639,GO:0003746,molecular_function,translation elongation factor activity
P13639,GO:0003924,molecular_function,GTPase activity
P13639,GO:0003924,molecular_function,GTPase activity
P13639,GO:0003924,molecular_function,GTPase activity
P13639,GO:0005515,molecular_function,protein binding
P13639,GO:0005515,molecular_function,protein binding
P13639,GO:0005515,molecular_function,protein binding
P13639,GO:0005515,molecular_function,protein binding
P13639,GO:0005515,molecular_function,protein binding
P13639,GO:0005515,molecular_function,protein binding
P13639,GO:0005525,molecular_function,GTP binding
P13639,GO:0008097,molecular_function,5S rRNA binding
P13639,GO:0019901,molecular_function,protein kinase binding
P13639,GO:0043022,molecular_function,ribosome binding
P13639,GO:0043022,molecular_function,ribosome binding
P13639,GO:0043022,molecular_function,ribosome binding
P13639,GO:0045296,molecular_function,cadherin binding
P13639,GO:0051015,molecular_function,actin filament binding
P13639,GO:0106222,molecular_function,lncRNA binding
P13639,GO:0002931,biological_process,response to ischemia
P13639,GO:0003009,biological_process,skeletal muscle contraction
P13639,GO:0006412,biological_process,translation
P13639,GO:0006414,biological_process,translational elongation
P13639,GO:0006414,biological_process,translational elongation
P13639,GO:0009410,biological_process,response to xenobiotic stimulus
P13639,GO:0014009,biological_process,glial cell proliferation
P13639,GO:0032355,biological_process,response to estradiol
P13639,GO:0034976,biological_process,response to endoplasmic reticulum stress
P13639,GO:0035914,biological_process,skeletal muscle cell differentiation
P13639,GO:0042542,biological_process,response to hydrogen peroxide
P13639,GO:0045471,biological_process,response to ethanol
P13639,GO:0045727,biological_process,positive regulation of translation
P13639,GO:0045727,biological_process,positive regulation of translation
P13639,GO:0051593,biological_process,response to folic acid
P13639,GO:0140242,biological_process,translation at postsynapse
P13639,GO:1990416,biological_process,cellular response to brain-derived neurotrophic factor stimulus
P13639,GO:2000767,biological_process,positive regulation of cytoplasmic translation
P13639,GO:0005829,cellular_component,cytosol
P13639,GO:0045202,cellular_component,synapse
P13639,GO:0098978,cellular_component,glutamatergic synapse
P13639,GO:0005576,cellular_component,extracellular region
P13639,GO:0005576,cellular_component,extracellular region
P13639,GO:0005634,cellular_component,nucleus
P13639,GO:0005634,cellular_component,nucleus
P13639,GO:0005737,cellular_component,cytoplasm
P13639,GO:0005737,cellular_component,cytoplasm
P13639,GO:0005829,cellular_component,cytosol
P13639,GO:0005829,cellular_component,cytosol
